uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P07/current/CF12N573/,ocean_y_overturning_mass_streamfunction_due_to_bolus_advection,"""y"" indicates a vector component along the grid y-axis, positive with increasing y. The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.",,SDN:P07::CF12N573
http://vocab.nerc.ac.uk/collection/P07/current/CFSNA035/,surface_downwelling_shortwave_flux_assuming_clear_sky,"The surface called 'surface' means the lower boundary of the atmosphere. A phrase assuming_condition indicates that the named quantity is the value which would obtain if all aspects of the system were unaltered except for the assumption of the circumstances specified by the condition. 'shortwave' means shortwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. Surface downwelling shortwave is the sum of direct and diffuse solar radiation incident on the surface, and is sometimes called 'global radiation'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.",,SDN:P07::CFSNA035
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0276/,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,"The surface called ""surface"" means the lower boundary of the atmosphere. Downwelling radiation is radiation from above. It does not mean ""net downward"". The sign convention is that ""upwelling"" is positive upwards and ""downwelling"" is positive downwards. The term ""shortwave"" means shortwave radiation. Surface downwelling shortwave is the sum of direct and diffuse solar radiation incident on the surface, and is sometimes called ""global radiation"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics. A phrase assuming_condition indicates that the named quantity is the value which would obtain if all aspects of the system were unaltered except for the assumption of the circumstances specified by the condition. ""Clear sky"" means in the absence of clouds.",,SDN:P07::CFSN0276
http://vocab.nerc.ac.uk/collection/P07/current/8296VWVP/,number_concentration_of_biological_taxon_pollen_grains_in_air,"""Number concentration"" means the number of particles or other specified objects per unit volume. ""Pollen grain"" refers to the male gametophyte of seed plants (either angiosperms or gymnosperms). The number concentration of pollen grains refers to the number of individual pollen grains per unit volume. ""Biological taxon"" is a name or other label identifying an organism or a group of organisms as belonging to a unit of classification in a hierarchical taxonomy. There must be an auxiliary coordinate variable with standard name biological_taxon_name to identify the taxon in human readable format and optionally an auxiliary coordinate variable with standard name biological_taxon_identifier to provide a machine-readable identifier. See Section 6.1.2 of the CF convention (version 1.8 or later) for information about biological taxon auxiliary coordinate variables.",,SDN:P07::8296VWVP
http://vocab.nerc.ac.uk/collection/P07/current/CFV15A10/,northward_water_vapor_flux_in_air,"""Northward"" indicates a vector component which is positive when directed northward (negative southward).  In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",,SDN:P07::CFV15A10
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0495/,northward_water_vapor_flux,"'Northward' indicates a vector component which is positive when directed northward (negative southward). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.",,SDN:P07::CFSN0495
http://vocab.nerc.ac.uk/collection/P07/current/66MCRPGI/,tendency_of_integral_wrt_depth_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_dianeutral_mixing,"The phrase ""tendency_of_X"" means derivative of X with respect to time. The phrase ""integral_wrt_X_of_Y"" means int Y dX. To specify the limits of the integral the data variable should have an axis for X and associated coordinate bounds. If no axis for X is associated with the data variable, or no coordinate bounds are specified, it is assumed that the integral is calculated over the entire vertical extent of the medium, e.g, if the medium is air the integral is assumed to be calculated over the full depth of the atmosphere. The abbreviation ""wrt"" means ""with respect to"". Depth is the vertical distance below the surface. Conservative Temperature is defined as part of the Thermodynamic Equation of Seawater 2010 (TEOS-10) which was adopted in 2010 by the International Oceanographic Commission (IOC). Conservative Temperature is specific potential enthalpy (which has the standard name sea_water_specific_potential_enthalpy) divided by a fixed value of the specific heat capacity of sea water, namely cp_0 = 3991.86795711963 J kg-1 K-1. The zero Joule reference temperature, referred to as bigthetao, is zero degrees Celsius. Conservative Temperature is a more accurate measure of the ""heat content"" of sea water, by a factor of one hundred, than is potential temperature. Because of this, it can be regarded as being proportional to the heat content of sea water per unit mass. Reference: www.teos-10.org; McDougall, 2003 doi: 10.1175/1520-0485(2003)033<0945:PEACOV>2.0.CO;2. The phrase ""expressed_as_heat_content"" means that this quantity is calculated as the specific heat capacity times density of sea water multiplied by the conservative temperature of the sea water in the grid cell and integrated over depth. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Dianeutral mixing"" means mixing across surfaces of neutral buoyancy. ""Parameterized"" means the part due to a scheme representing processes which are not explicitly resolved by the model.",,SDN:P07::66MCRPGI
http://vocab.nerc.ac.uk/collection/P07/current/XKQKCLKL/,tendency_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_dianeutral_mixing,"The phrase ""tendency_of_X"" means derivative of X with respect to time. The phrase ""expressed_as_heat_content"" means that this quantity is calculated as the specific heat capacity times density of sea water multiplied by the conservative temperature of the sea water in the grid cell and integrated over depth. If used for a layer heat content, coordinate bounds should be used to define the extent of the layers. If no coordinate bounds are specified, it is assumed that the integral is calculated over the entire vertical extent of the medium, e.g, if the medium is sea water the integral is assumed to be calculated over the full depth of the ocean. Conservative Temperature is defined as part of the Thermodynamic Equation of Seawater 2010 (TEOS-10) which was adopted in 2010 by the International Oceanographic Commission (IOC). Conservative Temperature is specific potential enthalpy (which has the standard name sea_water_specific_potential_enthalpy) divided by a fixed value of the specific heat capacity of sea water, namely cp_0 = 3991.86795711963 J kg-1 K-1. Conservative Temperature is a more accurate measure of the ""heat content"" of sea water, by a factor of one hundred, than is potential temperature. Because of this, it can be regarded as being proportional to the heat content of sea water per unit mass. Reference: www.teos-10.org; McDougall, 2003 doi: 10.1175/1520-0485(2003)033<0945:PEACOV>2.0.CO;2. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Dianeutral mixing"" means mixing across surfaces of neutral buoyancy. ""Parameterized"" means the part due to a scheme representing processes which are not explicitly resolved by the model.",,SDN:P07::XKQKCLKL
http://vocab.nerc.ac.uk/collection/P07/current/V3NLUKPK/,tendency_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_eddy_dianeutral_mixing,"The phrase ""tendency_of_X"" means derivative of X with respect to time. The phrase ""expressed_as_heat_content"" means that this quantity is calculated as the specific heat capacity times density of sea water multiplied by the conservative temperature of the sea water in the grid cell and integrated over depth. If used for a layer heat content, coordinate bounds should be used to define the extent of the layers. If no coordinate bounds are specified, it is assumed that the integral is calculated over the entire vertical extent of the medium, e.g, if the medium is sea water the integral is assumed to be calculated over the full depth of the ocean. Conservative Temperature is defined as part of the Thermodynamic Equation of Seawater 2010 (TEOS-10) which was adopted in 2010 by the International Oceanographic Commission (IOC). Conservative Temperature is specific potential enthalpy (which has the standard name sea_water_specific_potential_enthalpy) divided by a fixed value of the specific heat capacity of sea water, namely cp_0 = 3991.86795711963 J kg-1 K-1. Conservative Temperature is a more accurate measure of the ""heat content"" of sea water, by a factor of one hundred, than is potential temperature. Because of this, it can be regarded as being proportional to the heat content of sea water per unit mass. Reference: www.teos-10.org; McDougall, 2003 doi: 10.1175/1520-0485(2003)033<0945:PEACOV>2.0.CO;2. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Eddy dianeutral mixing"" means dianeutral mixing, i.e. mixing across neutral directions caused by the unresolved turbulent motion of eddies of all types (e.g., breaking gravity waves, boundary layer turbulence, etc.).",,SDN:P07::V3NLUKPK
http://vocab.nerc.ac.uk/collection/P07/current/V48ALS3P/,surface_radioactivity_content_of_151Sm,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Content"" indicates a quantity per unit area. ""Radioactivity"" means the number of radioactive decays of a material per second. ""Sm"" means the element ""samarium"" and ""151Sm"" is the isotope ""samarium-151"" with a half-life of 3.40e+04 days.",,SDN:P07::V48ALS3P
http://vocab.nerc.ac.uk/collection/P07/current/JBBBGFJB/,tendency_of_atmosphere_mass_content_of_black_carbon_dry_aerosol_due_to_emission_from_savanna_and_grassland_fires,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. The mass is the total mass of the molecules. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth&amp;apos;s surface). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names. ""Aerosol"" means the suspended liquid or solid particles in air (except cloud droplets). Aerosol takes up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the aerosol. ""Dry aerosol"" means aerosol without water. Black carbon aerosol is composed of elemental carbon. It is strongly light absorbing. The ""savanna and grassland fires"" sector comprises the burning (natural and human-induced) of living or dead vegetation in non-forested areas. It excludes field burning of agricultural residues. ""Savanna and grassland fires"" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, ""IPCC (Intergovernmental Panel on Climate Change) source category 5 as defined in the 2006 IPCC guidelines for national greenhouse gas inventories"".",,SDN:P07::JBBBGFJB
http://vocab.nerc.ac.uk/collection/P07/current/YX6OSE3Y/,tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_savanna_and_grassland_fires,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. The mass is the total mass of the particles. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. the surface of the earth). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names. ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol takes up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the aerosol. ""Dry aerosol particles"" means aerosol particles without any water uptake. The ""savanna and grassland fires"" sector comprises the burning (natural and human-induced) of living or dead vegetation in non-forested areas. It excludes field burning of agricultural residues. ""Savanna and grassland fires"" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, ""IPCC (Intergovernmental Panel on Climate Change) source category 5 as defined in the 2006 IPCC guidelines for national greenhouse gas inventories"". Chemically, ""elemental carbon"" is the carbonaceous fraction of particulate matter that is thermally stable in an inert atmosphere to high temperatures near 4000K and can only be gasified by oxidation starting at temperatures above 340 C. It is assumed to be inert and non-volatile under atmospheric conditions and insoluble in any solvent (Ogren and Charlson, 1983).",,SDN:P07::YX6OSE3Y
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0727/,direction_of_sea_water_velocity,"'direction_of_X' means direction of a vector, a bearing. A velocity is a vector quantity.",,SDN:P07::CFSN0727
http://vocab.nerc.ac.uk/collection/P07/current/5D4D7YMF/,sea_water_velocity_to_direction,"A velocity is a vector quantity. The phrase ""to_direction"" is used in the construction X_to_direction and indicates the direction towards which the velocity vector of X is headed. The direction is a bearing in the usual geographical sense, measured positive clockwise from due north.",,SDN:P07::5D4D7YMF
http://vocab.nerc.ac.uk/collection/P07/current/9IWLLFXP/,sea_water_to_direction,"The phrase ""to_direction"" is used in the construction X_to_direction and indicates the direction towards which the velocity vector of X is headed. The direction is a bearing in the usual geographical sense, measured positive clockwise from due north.",,SDN:P07::9IWLLFXP
http://vocab.nerc.ac.uk/collection/P07/current/R0PBU19R/,shallow_convective_precipitation_flux,"Convective precipitation is that produced by the convection schemes in an atmosphere model. Some atmosphere models differentiate between shallow and deep convection. ""Precipitation"" in the earth's atmosphere means precipitation of water in all phases. In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",,SDN:P07::R0PBU19R
http://vocab.nerc.ac.uk/collection/P07/current/X07UFBWA/,tendency_of_atmosphere_mass_content_of_insoluble_dust_dry_aerosol_particles_due_to_deposition,"The phrase ""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. ""Dry aerosol particles"" means aerosol particles without any water uptake. ""Insoluble aerosol"" means aerosol which is not soluble in water, such as mineral dusts. At low temperatures such particles can be efficient nuclei for ice clouds. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Deposition"" is the sum of wet and dry deposition.",,SDN:P07::X07UFBWA
http://vocab.nerc.ac.uk/collection/P07/current/879S7613/,downwelling_photon_spherical_irradiance_per_unit_wavelength_in_sea_water,"Downwelling radiation is radiation from above. It does not mean ""net downward"". The sign convention is that ""upwelling"" is positive upwards and ""downwelling"" is positive downwards. A coordinate variable for radiation wavelength should be given the standard name radiation_wavelength. Photon spherical irradiance is the photon flux incident on unit area of a hemispherical (or ""2-pi"") collector. The direction (""up/downwelling"") is specified. Radiation incident on a 4-pi collector has a standard name referring to ""omnidirectional spherical irradiance"". A photon flux is specified in terms of numbers of photons expressed in moles.",,SDN:P07::879S7613
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0664/,downwelling_spectral_photon_spherical_irradiance_in_sea_water,Downwelling radiation is radiation from above. It does not mean 'net downward'. 'spectral' means per unit wavelength or as a function of wavelength; spectral quantities are sometimes called 'monochromatic'. Radiation wavelength has standard name radiation_wavelength. Photon spherical irradiance is the photon flux incident on unit area of a hemispherical (or '2-pi') collector. A photon flux is specified in terms of numbers of photons expressed in moles.,,SDN:P07::CFSN0664
http://vocab.nerc.ac.uk/collection/P07/current/DJEJIGGE/,tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_savanna_and_grassland_fires,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. The mass is the total mass of the molecules. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth&amp;apos;s surface). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names. The chemical formula of carbon monoxide is CO. The ""savanna and grassland fires"" sector comprises the burning (natural and human-induced) of living or dead vegetation in non-forested areas. It excludes field burning of agricultural residues. ""Savanna and grassland fires"" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, ""IPCC (Intergovernmental Panel on Climate Change) source category 5 as defined in the 2006 IPCC guidelines for national greenhouse gas inventories"".",,SDN:P07::DJEJIGGE
http://vocab.nerc.ac.uk/collection/P07/current/CF12N464/,mole_concentration_of_hcc140a_in_air,"""Mole concentration"" means number of moles per unit volume, also called ""molarity"", and is used in the construction ""mole_concentration_of_X_in_Y"", where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". The chemical formula for HCC140a, also called methyl chloroform, is CH3CCl3. The IUPAC name for HCC140a is 1,1,1-trichloroethane.",,SDN:P07::CF12N464
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0657/,equivalent_potential_temperature,Potential temperature is the temperature a parcel of air or sea water would have if moved adiabatically to sea level pressure.,,SDN:P07::CFSN0657
http://vocab.nerc.ac.uk/collection/P07/current/COUQ0FI0/,air_equivalent_potential_temperature,"The ""equivalent potential temperature"" is a thermodynamic quantity, with its natural logarithm proportional to the entropy of moist air, that is conserved in a reversible moist adiabatic process. Reference: AMS Glossary http://glossary.ametsoc.org/wiki/Equivalent_potential_temperature. It is the temperature of a parcel of air if all the moisture contained in it were first condensed, releasing latent heat, before moving the parcel dry adiabatically to a standard pressure, typically representative of mean sea level pressure. To specify the standard pressure to which the quantity applies, provide a scalar coordinate variable with standard name reference_pressure. It is strongly recommended that a variable with this standard name should have a units_metadata attribute, with one of the values ""on-scale"" or ""difference"", whichever is appropriate for the data, because it is essential to know whether the temperature is on-scale (meaning relative to the origin of the scale indicated by the units) or refers to temperature differences (implying that the origin of the temperature scale is irrevelant), in order to convert the units correctly (cf. https://cfconventions.org/cf-conventions/cf-conventions.html#temperature-units).",,SDN:P07::COUQ0FI0
http://vocab.nerc.ac.uk/collection/P07/current/JATNYVYW/,surface_downwelling_radiative_flux_per_unit_wavelength_in_sea_water,"The surface called ""surface"" means the lower boundary of the atmosphere. Downwelling radiation is radiation from above. It does not mean ""net downward"". The sign convention is that ""upwelling"" is positive upwards and ""downwelling"" is positive downwards. When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics. A coordinate variable for radiation wavelength should be given the standard name radiation_wavelength.",,SDN:P07::JATNYVYW
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0260/,surface_downwelling_spectral_radiative_flux_in_sea_water,"The surface called 'surface' means the lower boundary of the atmosphere. 'Water' means water in all phases, including frozen i.e. ice and snow. Downwelling radiation is radiation from above. It does not mean 'net downward'. 'spectral' means per unit wavelength or as a function of wavelength; spectral quantities are sometimes called 'monochromatic'. Radiation wavelength has standard name radiation_wavelength. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.",,SDN:P07::CFSN0260
http://vocab.nerc.ac.uk/collection/P07/current/775ZJ0F5/,ocean_mass_content_of_immature_individuals_of_biological_taxon_expressed_as_wet_weight,"""Content"" indicates a quantity per unit area. Immature individuals refer to individuals that have not yet reached sexual maturity. ""Biological taxon"" is a name or other label identifying an organism or a group of organisms as belonging to a unit of classification in a hierarchical taxonomy. There must be an auxiliary coordinate variable with standard name biological_taxon_name to identify the taxon in human readable format and optionally an auxiliary coordinate variable with standard name biological_taxon_identifier to provide a machine-readable identifier. See Section 6.1.2 of the CF convention (version 1.8 or later) for information about biological taxon auxiliary coordinate variables. The phrase ""expressed_as"" is used in the construction ""A_expressed_as_B"", where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A. Wet weight is the weight of a material, organism, or sample including its water (moisture) content, measured before drying.",,SDN:P07::775ZJ0F5
http://vocab.nerc.ac.uk/collection/P07/current/LVG0I14K/,mass_content_of_biological_taxon_of_immature_individuals_expressed_as_wet_weight_in_sea_water,"Biomass of immature individuals of various fish species as identified by their taxonomic name (e.g. Sardina pilchardus) in gram per m2. ""Biological taxon"" is a name or other label identifying an organism or a group of organisms as belonging to a unit of classification in a hierarchical taxonomy. There must be an auxiliary coordinate variable with standard name biological_taxon_name to identify the taxon in human readable format and optionally an auxiliary coordinate variable with standard name biological_taxon_identifier to provide a machine-readable identifier. See Section 6.1.2 of the CF convention (version 1.8 or later) for information about biological taxon auxiliary coordinate variables. Immature individuals refer to individuals that have not yet reached sexual maturity.",,SDN:P07::LVG0I14K
http://vocab.nerc.ac.uk/collection/P07/current/874Y3LT7/,surface_radioactivity_content_of_72Zn,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Content"" indicates a quantity per unit area. ""Radioactivity"" means the number of radioactive decays of a material per second. ""Zn"" means the element ""zinc"" and ""72Zn"" is the isotope ""zinc-72"" with a half-life of 1.94e+00 days.",,SDN:P07::874Y3LT7
http://vocab.nerc.ac.uk/collection/P07/current/NJ4G4T5Z/,radioactivity_concentration_of_226Ac_in_air,"""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""Ac"" means the element ""actinium"" and ""226Ac"" is the isotope ""actinium-226"" with a half-life of 1.21e+00 days.",,SDN:P07::NJ4G4T5Z
http://vocab.nerc.ac.uk/collection/P07/current/CFV7N33/,tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth's surface). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names.",,SDN:P07::CFV7N33
http://vocab.nerc.ac.uk/collection/P07/current/B81S4QAK/,volume_scattering_coefficient_of_radiative_flux_in_air_due_to_pm2p5_dry_aerosol_particles_at_standard_temperature_and_pressure,"The volume scattering/absorption/attenuation coefficient is the fractional change of radiative flux per unit path length due to the stated process. Coefficients with canonical units of m2 s-1 i.e. multiplied by density have standard names with specific_ instead of volume_. A scattering_angle should not be specified with this quantity. The scattering/absorption/attenuation coefficient is assumed to be an integral over all wavelengths, unless a coordinate of radiation_wavelength is included to specify the wavelength. Radiative flux is the sum of shortwave and longwave radiative fluxes. ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. ""Dry aerosol particles"" means aerosol particles without any water uptake. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Pm2p5 aerosol particles"" means atmospheric particulate compounds with an aerodynamic diameter of less than or equal to 2.5 micrometers. ""Standard_temperature_and_pressure"" refer to a reference volume at 273.15 K temperature and 1013.25 hPa pressure.",,SDN:P07::B81S4QAK
http://vocab.nerc.ac.uk/collection/P07/current/CF12S3/,atmosphere_moles_of_carbon_monoxide,"The construction ""atmosphere_moles_of_X"" means the total number of moles of X in the entire atmosphere, i.e. summed over the atmospheric column and over the entire globe. The chemical formula of carbon monoxide is CO.",,SDN:P07::CF12S3
http://vocab.nerc.ac.uk/collection/P07/current/CFV8N49/,moles_of_carbon_monoxide_in_atmosphere,"The construction ""moles_of_X_in_atmosphere"" means the total number of moles of X contained in the entire atmosphere, i.e, summed over the atmospheric column and over the entire globe.  The chemical formula of carbon monoxide is CO.",,SDN:P07::CFV8N49
http://vocab.nerc.ac.uk/collection/P07/current/CID3G78W/,radioactivity_concentration_of_112Pd_in_air,"""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""Pd"" means the element ""palladium"" and ""112Pd"" is the isotope ""palladium-112"" with a half-life of 8.37e-01 days.",,SDN:P07::CID3G78W
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0692/,downward_heat_flux_in_soil,"'Downward' indicates a vector component which is positive when directed downward (negative upward). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics.",,SDN:P07::CFSN0692
http://vocab.nerc.ac.uk/collection/P07/current/IEDDBDED/,tendency_of_atmosphere_mass_content_of_propene_due_to_emission_from_waste_treatment_and_disposal,"""tendency_of_X"" means derivative of X with respect to time. ""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. The mass is the total mass of the molecules. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Emission"" means emission from a primary source located anywhere within the atmosphere, including at the lower boundary (i.e. earth&amp;apos;s surface). ""Emission"" is a process entirely distinct from ""re-emission"" which is used in some standard names. The chemical formula for propene is C3H6. Propene is a member of the group of hydrocarbons known as alkenes. There are standard names for the alkene group as well as for some of the individual species. The ""waste treatment and disposal"" sector comprises solid waste disposal on land, wastewater handling, waste incineration and other waste disposal. ""Waste treatment and disposal"" is the term used in standard names to describe a collection of emission sources. A variable which has this value for the standard_name attribute should be accompanied by a comment attribute which lists the source categories and provides a reference to the categorization scheme, for example, ""IPCC (Intergovernmental Panel on Climate Change) source categories 6A, 6B, 6C and 6D as defined in the 2006 IPCC guidelines for national greenhouse gas inventories"".",,SDN:P07::IEDDBDED
http://vocab.nerc.ac.uk/collection/P07/current/H4NYWUZ1/,specific_turbulent_kinetic_energy_of_air,"Specific means per unit mass. ""Turbulent kinetic energy"" is the kinetic energy of all eddy-induced motion that is not resolved on the grid scale of the model.",,SDN:P07::H4NYWUZ1
http://vocab.nerc.ac.uk/collection/P07/current/CF14N15/,minimum_depth_of_aragonite_undersaturation_in_sea_water,"Depth is the vertical distance below the surface.   'Undersaturation' means that a solution is unsaturated with respect to a solute. Aragonite is a mineral that is a polymorph of calcium carbonate. The chemical formula of aragonite is CaCO3. Standard names also exist for calcite, another polymorph of calcium carbonate. The ""minimum depth of undersaturation"", sometimes called the ""saturation horizon"", is the shallowest depth at which a body of water is an undersaturated solution of a named solute.",,SDN:P07::CF14N15
http://vocab.nerc.ac.uk/collection/P07/current/3AHMBQ1P/,radioactivity_concentration_of_155Eu_in_air,"""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""Eu"" means the element ""europium"" and ""155Eu"" is the isotope ""europium-155"" with a half-life of 1.75e+03 days.",,SDN:P07::3AHMBQ1P
http://vocab.nerc.ac.uk/collection/P07/current/CFV7N18/,tendency_of_atmosphere_mass_content_of_mercury_dry_aerosol_due_to_dry_deposition,"""Content"" indicates a quantity per unit area.  The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used.  ""Aerosol"" means the suspended liquid or solid particles in air (except cloud droplets).  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ""tendency_of_X"" means derivative of X  with respect to time.  ""Dry deposition"" is the sum of turbulent deposition and gravitational settling.",,SDN:P07::CFV7N18
http://vocab.nerc.ac.uk/collection/P07/current/TGMSIFL6/,tendency_of_atmosphere_mass_content_of_mercury_dry_aerosol_particles_due_to_dry_deposition,"""Content"" indicates a quantity per unit area. The ""atmosphere content"" of a quantity refers to the vertical integral from the surface to the top of the atmosphere. For the content between specified levels in the atmosphere, standard names including content_of_atmosphere_layer are used. The mass is the total mass of the particles. ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. ""Dry aerosol particles"" means aerosol particles without any water uptake. The specification of a physical process by the phrase due_to_process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Dry deposition"" is the sum of turbulent deposition and gravitational settling. ""tendency_of_X"" means derivative of X with respect to time.",,SDN:P07::TGMSIFL6
